emotion,layer,overlap_cosine,parallel_fraction,full_sycophancy,orthogonal_sycophancy,full_emotion,orthogonal_emotion,sycophancy_reduction,emotion_preservation
invigorated,23,0.08887916,0.007899499,0.2237887792289257,-0.05309770423918962,2.8884912490844727,2.877005708217621,0.17069107498973607,0.9960236885361892
invigorated,24,0.08887916,0.007899499,0.21469993591308595,-0.05869298717007041,2.760319006443024,2.747589135169983,0.15600694874301554,0.9953882608338647
invigorated,25,0.08887916,0.007899499,0.19191199988126756,-0.08462061434984207,2.675221490859985,2.66321519613266,0.10729138553142549,0.995512037127264
invigorated,26,0.08887916,0.007899499,0.188655599206686,-0.08421088652685285,2.617897641658783,2.6053884029388428,0.10444471267983316,0.9952216471259686
invigorated,27,0.08887916,0.007899499,0.1965061642229557,-0.07375388173386455,2.5484261393547056,2.536287248134613,0.12275228248909115,0.9952367105985005
invigorated,28,0.08887916,0.007899499,0.17274811416864394,-0.09682658454403281,2.5038421630859373,2.4934835553169252,0.07592152962461113,0.9958629150344503
invigorated,29,0.08887916,0.007899499,0.17172262407839298,-0.09586672270670533,2.461373245716095,2.4510489463806153,0.07585590137168764,0.99580547186273
invigorated,30,0.08887916,0.007899499,0.1514131236821413,-0.12406854201108217,2.4807867646217345,2.4696176171302797,0.02734458167105913,0.9954977398095084
invigorated,31,0.08887916,0.007899499,0.12030805423855781,-0.15363813061267137,2.4652873277664185,2.4579950332641602,-0.03333007637411356,0.9970420103084434
invigorated,32,0.08887916,0.007899499,0.10700042881071567,-0.17788936737924815,2.4799593091011047,2.47102689743042,-0.07088893856853248,0.9963981620029393
invigorated,33,0.08887916,0.007899499,0.08317604213953018,-0.2111720722168684,2.551158881187439,2.540821921825409,-0.12799603007733823,0.9959481318712622
invigorated,34,0.08887916,0.007899499,0.21428351029753684,-0.08168496526777744,2.695679271221161,2.6823912143707274,0.1325985450297594,0.9950706091068416
invigorated,35,0.08887916,0.007899499,0.24401617646217347,-0.06434699855744838,2.6868919730186462,2.6738524436950684,0.17966917790472509,0.9951469841532452
invigorated,36,0.08887916,0.007899499,0.30248646438121796,-0.010173718631267547,2.6926856875419616,2.6780104517936705,0.2923127457499504,0.9945499633261364
invigorated,37,0.08887916,0.007899499,0.4233360178768635,0.06309720361605287,2.7685569643974306,2.7432334661483764,0.3602388142608106,0.9908531778198156
invigorated,38,0.08887916,0.007899499,0.39277005568146706,0.027586336806416513,2.7008916258811952,2.6789028525352476,0.3651837188750505,0.9918586983886206
invigorated,39,0.08887916,0.007899499,4.056256818771362,0.9655544735491276,21.89011526107788,21.54738187789917,3.0907023452222346,0.9843430069192868
cheerful,22,0.21183823,0.044875417,0.6886145234107971,-0.013566846866160632,3.2089213967323302,3.127723503112793,0.6750476765446365,0.9746962036208734
cheerful,23,0.21183823,0.044875417,0.6713588535785675,-0.017740307562053203,3.0636207818984986,2.9905689001083373,0.6536185460165143,0.9761550508399112
cheerful,24,0.21183823,0.044875417,0.6678208857774734,-0.013653113786131144,2.9456875205039976,2.8722798347473146,0.6541677719913424,0.9750796086666643
cheerful,25,0.21183823,0.044875417,0.6853465229272843,-0.005554908607155085,2.893006718158722,2.814115011692047,0.6797916143201291,0.9727302028123577
cheerful,26,0.21183823,0.044875417,0.6850739508867264,0.0017075077630579472,2.8372522234916686,2.7565722942352293,0.6833664431236685,0.9715640616690925
cheerful,27,0.21183823,0.044875417,0.6770932614803314,0.00035563241690397265,2.774045479297638,2.695129466056824,0.6767376290634275,0.971552011735296
cheerful,28,0.21183823,0.044875417,0.6388567477464676,-0.03596413535997271,2.720657396316528,2.6502522110939024,0.6028926123864949,0.9741219951773616
cheerful,29,0.21183823,0.044875417,0.6373687192797661,-0.033092434890568255,2.6776058435440064,2.6081939339637756,0.6042762843891979,0.9740768755238601
cheerful,30,0.21183823,0.044875417,0.6491839319467545,-0.039960155915468934,2.678829753398895,2.6025121092796324,0.6092237760312855,0.9715108270607973
cheerful,31,0.21183823,0.044875417,0.6171342879533768,-0.07053667698055506,2.651728570461273,2.580277979373932,0.5465976109728217,0.9730550887133549
cheerful,32,0.21183823,0.044875417,0.613114683330059,-0.09963235054165125,2.7067697525024412,2.6340897560119627,0.5134823327884078,0.9731488071996944
cheerful,33,0.21183823,0.044875417,0.6190710857510566,-0.11838327348232269,2.7101928353309632,2.635522556304932,0.5006878122687339,0.9724483519945131
cheerful,34,0.21183823,0.044875417,0.6833635121583939,-0.061937364656478165,2.8572006583213807,2.7767184019088744,0.6214261475019157,0.9718317801103301
cheerful,35,0.21183823,0.044875417,0.7466403409838677,-0.0317609685473144,2.850819265842438,2.7607903242111207,0.7148793724365533,0.9684199757206591
cheerful,36,0.21183823,0.044875417,0.7754998162388802,-0.01398784201592207,2.8611329317092897,2.776317131519318,0.7615119742229581,0.9703558687364793
cheerful,37,0.21183823,0.044875417,0.9472150385379792,0.03979546166956425,2.928212058544159,2.8041849017143248,0.9074195768684149,0.9576440659521436
cheerful,38,0.21183823,0.044875417,0.9099952653050423,-0.009894570522010326,2.8885241627693174,2.7795650124549867,0.9001006947830319,0.9622786086684945
cheerful,39,0.21183823,0.044875417,9.59583842754364,1.9861432194709778,25.967184257507324,24.97622776031494,7.6096952080726625,0.9618381227873836
joyful,22,0.054532073,0.0029737488,0.3185079887509346,-0.020000054314732552,5.968203330039978,5.9503703117370605,0.29850793443620205,0.9970119955174519
joyful,23,0.054532073,0.0029737488,0.313301146030426,-0.018473256565630435,5.575816559791565,5.559825038909912,0.2948278894647956,0.9971319858337931
joyful,24,0.054532073,0.0029737488,0.35632721334695816,0.030067669320851566,5.364232468605041,5.346905469894409,0.3262595440261066,0.9967699016006407
joyful,25,0.054532073,0.0029737488,0.38224196434020996,0.050767394993454215,5.165691995620728,5.1467081785202025,0.33147456934675573,0.9963250195488583
joyful,26,0.054532073,0.0029737488,0.38427539318799975,0.057553809881210324,5.022659254074097,5.002324938774109,0.3267215833067894,0.995951484209586
joyful,27,0.054532073,0.0029737488,0.36240757554769515,0.039601539447903636,4.867741656303406,4.848179411888123,0.3228060360997915,0.9959812484317134
joyful,28,0.054532073,0.0029737488,0.3717598631978035,0.0504363376647234,4.791380906105042,4.7705422163009645,0.32132352553308013,0.9956507966675066
joyful,29,0.054532073,0.0029737488,0.37850361317396164,0.06008691163733602,4.690732645988464,4.6690404415130615,0.3184167015366256,0.9953755188981077
joyful,30,0.054532073,0.0029737488,0.41557892560958865,0.08743890700861812,4.633582830429077,4.608696913719177,0.32814001860097053,0.9946292280464972
joyful,31,0.054532073,0.0029737488,0.40991138219833373,0.08299947585910558,4.518876242637634,4.4942086935043335,0.3269119063392282,0.9945412204696931
joyful,32,0.054532073,0.0029737488,0.5243570521473885,0.18160789273679256,4.575968194007873,4.543974494934082,0.3427491594105959,0.9930083213612177
joyful,33,0.054532073,0.0029737488,0.6178738057613373,0.26370941326022146,4.5742898225784305,4.537631988525391,0.35416439250111587,0.9919861146812126
joyful,34,0.054532073,0.0029737488,0.6577991932630539,0.2964293047785759,4.67959156036377,4.648509907722473,0.36136988848447804,0.9933580415640204
joyful,35,0.054532073,0.0029737488,0.7121665149927139,0.33613882698118686,4.667774558067322,4.626911687850952,0.37602768801152703,0.9912457489735133
joyful,36,0.054532073,0.0029737488,0.7862924039363861,0.4047428533434868,4.559891843795777,4.525547742843628,0.3815495505928993,0.9924682202717423
joyful,37,0.054532073,0.0029737488,0.9893501400947571,0.5468271322548389,4.527883052825928,4.477238464355469,0.44252300783991816,0.9888149521797276
joyful,38,0.054532073,0.0029737488,1.1168692350387572,0.6700124815106392,4.057069504261017,4.003543519973755,0.44685675352811804,0.9868067371705007
joyful,39,0.054532073,0.0029737488,12.97932403087616,9.07519190311432,36.06283740997314,34.923814582824704,3.904132127761841,0.9684156070638679
happy,22,0.07550071,0.0057003545,0.27822770476341246,-0.044884509826079014,4.076142835617065,4.058458614349365,0.23334319493733346,0.9956615305250894
happy,23,0.07550071,0.0057003545,0.27587504759430886,-0.04024440129287541,3.83284592628479,3.8183786392211916,0.23563064630143346,0.9962254451804636
happy,24,0.07550071,0.0057003545,0.2849543310701847,-0.026390197081491353,3.681288480758667,3.6647818446159364,0.2585641339886933,0.9955160710091026
happy,25,0.07550071,0.0057003545,0.2782190926373005,-0.03658251594752073,3.5589820742607117,3.5433871507644654,0.24163657668977975,0.9956181505917009
happy,26,0.07550071,0.0057003545,0.299180855602026,-0.0111915685236454,3.470422148704529,3.451875329017639,0.2879892870783806,0.9946557453554136
happy,27,0.07550071,0.0057003545,0.2835910297930241,-0.023450612276792526,3.3670010328292848,3.3494176030158997,0.26014041751623157,0.9947777177250791
happy,28,0.07550071,0.0057003545,0.27185057252645495,-0.03352516358718276,3.3157399773597716,3.298433816432953,0.23832540893927218,0.9947806037129007
happy,29,0.07550071,0.0057003545,0.27813437655568124,-0.02426322610117495,3.2362985491752623,3.2178863883018494,0.2538711504545063,0.99431073475032
happy,30,0.07550071,0.0057003545,0.2883597746491432,-0.0212805381976068,3.2159428119659426,3.1933572769165037,0.2670792364515364,0.9929770097386675
happy,31,0.07550071,0.0057003545,0.28925240263342855,-0.018901901599019767,3.137520635128021,3.113347589969635,0.2703505010344088,0.9922954944462382
happy,32,0.07550071,0.0057003545,0.3345294542610645,0.014416908007115125,3.1590975761413573,3.1310009598731994,0.32011254625394936,0.9911061258505107
happy,33,0.07550071,0.0057003545,0.35350247398018836,0.022987181041389703,3.159100389480591,3.1277953505516054,0.33051529293879867,0.9900905210124923
happy,34,0.07550071,0.0057003545,0.36887057945132257,0.032709989417344335,3.2062092900276182,3.1771791338920594,0.33616059003397825,0.9909456453058594
happy,35,0.07550071,0.0057003545,0.4340121395885944,0.08346121814101934,3.127348172664642,3.0861281156539917,0.35055092144757505,0.986819485796003
happy,36,0.07550071,0.0057003545,0.5127265721559524,0.15636391723528503,3.0694095969200133,3.0279725432395934,0.3563626549206674,0.9864999921411598
happy,37,0.07550071,0.0057003545,0.5618322268128395,0.15104404063895344,3.0443156599998473,2.9902517914772035,0.41078818617388607,0.982241043781036
happy,38,0.07550071,0.0057003545,0.6385524123907089,0.22340808473527432,2.7759433507919313,2.7204732418060305,0.41514432765543463,0.9800175644902566
happy,39,0.07550071,0.0057003545,3.716463512182236,0.16755201444029807,21.80423231124878,21.161169624328615,3.548911497741938,0.9705074373754307
optimistic,22,0.07969183,0.006350788,0.35666755139827727,-0.039168480411171915,4.850562357902527,4.825538945198059,0.31749907098710534,0.9948411316342115
optimistic,23,0.07969183,0.006350788,0.3512083053588867,-0.03624986014328897,4.594367837905883,4.570534372329712,0.31495844521559774,0.9948124602955094
optimistic,24,0.07969183,0.006350788,0.37997317463159563,-0.0013591116992756724,4.42972731590271,4.404765868186951,0.37861406293232,0.9943650148337241
optimistic,25,0.07969183,0.006350788,0.3723252102732658,-0.014563427306711674,4.308180141448974,4.2814939498901365,0.35776178296655414,0.9938056927327411
optimistic,26,0.07969183,0.006350788,0.37404334992170335,-0.007644226448610425,4.2012831449508665,4.172153639793396,0.36639912347309295,0.9930665217857362
optimistic,27,0.07969183,0.006350788,0.35423622131347654,-0.02328934404067695,4.078647768497467,4.050435411930084,0.3309468772727996,0.9930829141988459
optimistic,28,0.07969183,0.006350788,0.3482361763715744,-0.027423389628529547,4.014156866073608,3.98320449590683,0.32081278674304486,0.9922891976573268
optimistic,29,0.07969183,0.006350788,0.35619339495897295,-0.016674111364409328,3.945733737945557,3.912407469749451,0.3395192835945636,0.9915538476720789
optimistic,30,0.07969183,0.006350788,0.4090535268187523,0.025315533205866814,3.9307790040969848,3.8879430532455443,0.38373799361288546,0.9891024270744315
optimistic,31,0.07969183,0.006350788,0.39098490327596663,0.008337564067915082,3.8734041452407837,3.8288976669311525,0.38264733920805155,0.9885097251304603
optimistic,32,0.07969183,0.006350788,0.45323839485645295,0.05535316998139024,3.929340636730194,3.8768375635147097,0.3978852248750627,0.9866381975834055
optimistic,33,0.07969183,0.006350788,0.5065290302038192,0.09429605407640337,3.9102359414100647,3.8500034689903258,0.41223297612741583,0.9845962051082732
optimistic,34,0.07969183,0.006350788,0.4523001328110695,0.034391853120177986,3.9289366364479066,3.873655879497528,0.4179082796908915,0.985929842584492
optimistic,35,0.07969183,0.006350788,0.5874269232153893,0.14832782037556172,3.924066722393036,3.8482741713523865,0.43909910283982756,0.9806852032846097
optimistic,36,0.07969183,0.006350788,0.6598167985677719,0.21514595639891923,3.8066166996955872,3.7326841711997987,0.44467084216885266,0.9805778899405079
optimistic,37,0.07969183,0.006350788,0.8090459913015365,0.2973723243921995,3.9420817136764525,3.854082798957825,0.511673666909337,0.9776770444881118
optimistic,38,0.07969183,0.006350788,0.8774869859218597,0.3613972619175911,3.425136721134186,3.33660249710083,0.5160897240042686,0.9741516233535813
optimistic,39,0.07969183,0.006350788,3.8330691307783127,-0.5687365427613258,25.310034847259523,24.32459478378296,3.2643325880169867,0.9610652427219687
delighted,22,0.1834444,0.03365183,0.8677247315645218,0.0001659434288740158,4.620633864402771,4.521814322471618,0.8675587881356478,0.9786134229997197
delighted,23,0.1834444,0.03365183,0.8318829327821732,-0.01982518658041954,4.4275942087173465,4.327773094177246,0.8120577462017536,0.9774547734425242
delighted,24,0.1834444,0.03365183,0.8396295130252838,0.00022569503635168077,4.293317556381226,4.19224226474762,0.839403817988932,0.9764575318954974
delighted,25,0.1834444,0.03365183,0.8999892562627793,0.05088491067290306,4.219568467140197,4.104587972164154,0.8491043455898762,0.9727506507190364
delighted,26,0.1834444,0.03365183,0.9011849611997604,0.062270867824554446,4.136052513122559,4.018752181529999,0.838914093375206,0.9716395448992976
delighted,27,0.1834444,0.03365183,0.8709533959627151,0.040878262184560296,4.016896605491638,3.903291571140289,0.8300751337781549,0.9717182079827408
delighted,28,0.1834444,0.03365183,0.8684098154306412,0.040580302476882935,3.9563703298568726,3.841360604763031,0.8278295129537583,0.9709304955034374
delighted,29,0.1834444,0.03365183,0.8741165459156036,0.05221580266952515,3.872736597061157,3.7564597606658934,0.8219007432460784,0.9699755370702203
delighted,30,0.1834444,0.03365183,0.9437507688999176,0.10095023438334465,3.8860121250152586,3.7498454689979552,0.842800534516573,0.9649597964090838
delighted,31,0.1834444,0.03365183,0.9295644372701645,0.08939854204654693,3.866483998298645,3.727350318431854,0.8401658952236175,0.9640154517830635
delighted,32,0.1834444,0.03365183,0.9737931609153747,0.10462131202220917,3.9473028898239138,3.7954882264137266,0.8691718488931656,0.9615396467796877
delighted,33,0.1834444,0.03365183,0.9767840892076493,0.07942000627517701,3.956937336921692,3.8003950715065002,0.8973640829324723,0.9604385280619647
delighted,34,0.1834444,0.03365183,1.0428142488002776,0.13513953015208244,4.103221690654754,3.943895673751831,0.9076747186481952,0.9611705072465877
delighted,35,0.1834444,0.03365183,1.1186253249645233,0.1696361403912306,4.144649088382721,3.963909637928009,0.9489891845732927,0.9563920981968493
delighted,36,0.1834444,0.03365183,1.1965055346488953,0.23330820426344873,4.201659846305847,4.033580124378204,0.9631973303854466,0.95999682790233
delighted,37,0.1834444,0.03365183,1.5277187287807465,0.4191762588918209,4.4304856896400455,4.214698028564453,1.1085424698889257,0.9512948068921256
delighted,38,0.1834444,0.03365183,1.621532392501831,0.5026349321007728,4.376854372024536,4.155088949203491,1.1188974604010582,0.9493322363571199
delighted,39,0.1834444,0.03365183,12.806575584411622,3.492362987995148,35.91595849990845,33.77090082168579,9.314212596416475,0.9402756388019514
thankful,22,0.022481818,0.0005054325,0.04836599575355649,-0.04001445891335607,3.8406428337097167,3.838128626346588,0.008351536840200423,0.9993453680875866
thankful,23,0.022481818,0.0005054325,0.026391276717185976,-0.060115338489413264,3.6909324765205382,3.6893289923667907,-0.03372406177222729,0.9995655612331171
thankful,24,0.022481818,0.0005054325,0.04223452797159553,-0.04336904459632933,3.5600431084632875,3.558550012111664,-0.0011345166247338015,0.9995805959910783
thankful,25,0.022481818,0.0005054325,0.0018651256570592523,-0.08458454199135304,3.485466480255127,3.4842968225479125,-0.08271941633429379,0.999664418603983
thankful,26,0.022481818,0.0005054325,0.00531068843556568,-0.08005227167159319,3.4012749195098877,3.4000117897987367,-0.07474158323602752,0.999628630516191
thankful,27,0.022481818,0.0005054325,-0.021988470433279873,-0.10655230544507503,3.316509258747101,3.3156501412391663,-0.08456383501179515,0.9997409573015155
thankful,28,0.022481818,0.0005054325,-0.035366263589821756,-0.11936790086328983,3.2435322165489198,3.242668604850769,-0.08400163727346807,0.9997337434498895
thankful,29,0.022481818,0.0005054325,-0.0352864446118474,-0.11863804366439581,3.1768553972244264,3.175833857059479,-0.08335159905254841,0.999678442976712
thankful,30,0.022481818,0.0005054325,-0.04944751902949065,-0.13506681881844998,3.1864707589149477,3.1853484392166136,-0.08561929978895932,0.9996477859728685
thankful,31,0.022481818,0.0005054325,-0.06410355125553906,-0.14906433634459973,3.1755327463150023,3.1739471435546873,-0.08496078508906067,0.9995006813385392
thankful,32,0.022481818,0.0005054325,-0.09659607294015586,-0.18404443748295307,3.2020575046539306,3.2008041858673097,-0.08744836454279721,0.9996085895444415
thankful,33,0.022481818,0.0005054325,-0.07996644363738596,-0.1705550730228424,3.2134806752204894,3.2111010551452637,-0.09058862938545643,0.9992594882883301
thankful,34,0.022481818,0.0005054325,-0.0658276541158557,-0.157253959774971,3.317101752758026,3.3158315896987913,-0.0914263056591153,0.9996170864948056
thankful,35,0.022481818,0.0005054325,-0.06607064912095666,-0.16198699697852134,3.3122984766960144,3.3099706530570985,-0.09591634785756468,0.9992972180329479
thankful,36,0.022481818,0.0005054325,-0.05393236232921481,-0.15107456054538487,3.308803391456604,3.3058568716049193,-0.09714219821617007,0.9991094908028404
thankful,37,0.022481818,0.0005054325,-0.12098018256947399,-0.23310707919299603,3.3779675483703615,3.373849833011627,-0.11212689662352204,0.9987810080174627
thankful,38,0.022481818,0.0005054325,-0.17246984392404557,-0.28775863237679006,3.2141090869903564,3.2103494882583616,-0.11528878845274448,0.9988302827843609
thankful,39,0.022481818,0.0005054325,-7.759050083160401,-8.699721074104309,28.682000064849852,28.780732536315917,-0.9406709909439082,1.0034423147354727
inspired,22,0.15011922,0.02253577,0.573924320936203,0.001659996761009097,3.7400784134864806,3.690103530883789,0.5722643241751939,0.9866380120741626
inspired,23,0.15011922,0.02253577,0.551027262210846,-0.010834293975494801,3.6046112775802612,3.559416210651398,0.5401929682353511,0.9874618749572347
inspired,24,0.15011922,0.02253577,0.5300525724887848,-0.026196512975730002,3.46968013048172,3.428879201412201,0.5038560595130548,0.9882407231977738
inspired,25,0.15011922,0.02253577,0.5107417494058609,-0.05190425701439381,3.3973408222198485,3.3561975002288817,0.4588374923914671,0.9878895512272792
inspired,26,0.15011922,0.02253577,0.5011425167322159,-0.05511584933847189,3.3266562700271605,3.2859412312507628,0.44602666739374397,0.9877609721379284
inspired,27,0.15011922,0.02253577,0.48484882414340974,-0.06629914923105389,3.2326568007469176,3.193307340145111,0.41854967491235584,0.9878275167989641
inspired,28,0.15011922,0.02253577,0.4471399113535881,-0.10142094548791647,3.181728219985962,3.1511125326156617,0.34571896586567163,0.9903776547669947
inspired,29,0.15011922,0.02253577,0.43162472546100616,-0.11293944362550974,3.1354609966278075,3.105496609210968,0.31868528183549644,0.9904433869695505
inspired,30,0.15011922,0.02253577,0.3885501936078072,-0.17139301262795925,3.150858128070831,3.1229425430297852,0.21715718097984793,0.9911403230782283
inspired,31,0.15011922,0.02253577,0.3622389599680901,-0.1960157983005047,3.1307323217391967,3.1060829162597656,0.16622316166758538,0.9921266327024286
inspired,32,0.15011922,0.02253577,0.37219308465719225,-0.20645766146481037,3.240978455543518,3.217658853530884,0.16573542319238188,0.9928047648781042
inspired,33,0.15011922,0.02253577,0.3763376250863075,-0.22259685918688774,3.3101611852645876,3.297179627418518,0.1537407658994198,0.9960782701749213
inspired,34,0.15011922,0.02253577,0.5131321087479591,-0.09358978667296469,3.358422327041626,3.334776151180267,0.4195423220749944,0.9929591416567946
inspired,35,0.15011922,0.02253577,0.47968469858169555,-0.155320761539042,3.3943313121795655,3.3758738040924072,0.32436393704265354,0.9945622550100136
inspired,36,0.15011922,0.02253577,0.4790703535079956,-0.16453930102288722,3.372815251350403,3.3522186398506166,0.3145310524851084,0.9938933472589286
inspired,37,0.15011922,0.02253577,0.627597214281559,-0.11148390742018818,3.427171468734741,3.3761895060539246,0.5161133068613708,0.9851241867686188
inspired,38,0.15011922,0.02253577,0.649697108566761,-0.09588300948962569,3.21054447889328,3.146367084980011,0.5538140990771353,0.9800104330168347
inspired,39,0.15011922,0.02253577,8.752587532997131,2.554453659057617,28.154356479644775,27.276475811004637,6.198133873939514,0.9688190113926122
afraid,22,-0.017063756,0.00029117166,-0.032006973214447496,0.014943844079971314,2.739917016029358,2.7400214791297914,0.017063129134476183,1.0000381263738363
afraid,23,-0.017063756,0.00029117166,-0.03635059590451419,0.009531227848492562,2.6346831798553465,2.6349008083343506,0.026819368056021628,1.0000826013847388
afraid,24,-0.017063756,0.00029117166,-0.038120826706290245,0.007319328840821981,2.560212242603302,2.560557472705841,0.030801497865468264,1.0001348443292295
afraid,25,-0.017063756,0.00029117166,-0.05239785648882389,-0.006161176413297653,2.5028551816940308,2.5030528783798216,0.04623668007552624,1.00007898846375
afraid,26,-0.017063756,0.00029117166,-0.04405549392104149,0.0015452456194907428,2.4596400022506715,2.4597673535346987,0.04251024830155074,1.0000517763916308
afraid,27,-0.017063756,0.00029117166,-0.037631030194461346,0.007572584832087159,2.4062005043029786,2.4064962029457093,0.030058445362374186,1.000122890275437
afraid,28,-0.017063756,0.00029117166,-0.03565339688211679,0.009370187018066644,2.362510418891907,2.3629833221435548,0.02628320986405015,1.0002001698057568
afraid,29,-0.017063756,0.00029117166,-0.036455396469682454,0.008158502355217933,2.3078150510787965,2.308246672153473,0.02829689411446452,1.0001870258513457
afraid,30,-0.017063756,0.00029117166,-0.051718599069863556,-0.0058695647399872545,2.3056171774864196,2.305670881271362,0.045849034329876304,1.0000232925853725
afraid,31,-0.017063756,0.00029117166,-0.030204878048971297,0.015896854922175407,2.2838365912437437,2.2832343220710754,0.01430802312679589,0.9997362906019732
afraid,32,-0.017063756,0.00029117166,-0.011885097716003656,0.0362650990486145,2.3234713554382322,2.323204755783081,-0.024380001332610847,0.9998852580409364
